,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo
411,4.441388901779862,1.0995574280793194,0.0,-1669.1416248581986,-3070.719660442433,-6027.446498136392,-59.624603727967774,-136.01474463615693,2022-11-10 19:08:40,4120.0
412,4.4521689719343955,1.0995574280807332,0.0,-1595.6361470162683,-3078.870886247244,-6043.045574824115,-59.89247009807792,-134.94051605355654,2022-11-10 19:08:50,4130.0
413,4.462949042088929,1.099557428082146,0.0,-1521.9433311099174,-3086.6606383066974,-6057.933235914276,-60.150793169800444,-133.84846991390512,2022-11-10 19:09:00,4140.0
414,4.473729112243461,1.0995574280835596,0.0,-1448.0718247780778,-3094.087993843801,-6072.107712464425,-60.39932022052817,-132.7388069608618,2022-11-10 19:09:10,4150.0
415,4.484509182397995,1.0995574280849736,0.0,-1374.0302968589808,-3101.1520722122427,-6085.567318676214,-60.63779969519656,-131.61178246684267,2022-11-10 19:09:20,4160.0
416,4.495289252552528,1.0995574280863876,0.0,-1299.8274364001659,-3107.85203499851,-6098.3104520916595,-60.86598211229872,-130.46770870463814,2022-11-10 19:09:30,4170.0
417,4.50606932270706,1.0995574280878004,0.0,-1225.4719516662371,-3114.187086119561,-6110.335593780485,-61.08362102654574,-129.30695714703162,2022-11-10 19:09:40,4180.0
418,4.516849392861594,1.0995574280892138,0.0,-1150.9725691446124,-3120.1564719158914,-6121.641308518447,-61.29047404352287,-128.12996033822324,2022-11-10 19:09:50,4190.0
419,4.527629463016127,1.0995574280906273,0.0,-1076.33803254931,-3125.7594812400985,-6132.226244956652,-61.48630388039147,-126.93721338029457,2022-11-10 19:10:00,4200.0
420,4.538409533170659,1.09955742809204,0.0,-1001.5771018228611,-3130.9954455408597,-6142.089135781928,-61.67087946535477,-125.72927497870226,2022-11-10 19:10:10,4210.0
421,4.549189603325193,1.0995574280934526,0.0,-926.6985521364995,-3135.8637389424,-6151.228797868092,-61.84397706727084,-124.50676799305032,2022-11-10 19:10:20,4220.0
422,4.559969673479723,1.0995574280934521,0.0,-851.7111728885347,-3140.3637783193503,-6159.644132418236,-62.00538144549534,-123.27037944329183,2022-11-10 19:10:30,4230.0
423,4.570749743634256,1.0995574280948661,0.0,-776.6237667012683,-3144.4950233670284,-6167.334125097965,-62.15488700881889,-122.0208599271409,2022-11-10 19:10:40,4240.0
424,4.58152981378879,1.0995574280962797,0.0,-701.4451484162487,-3148.256976667234,-6174.297846159563,-62.29229897126211,-120.75902241187964,2022-11-10 19:10:50,4250.0
425,4.592309883943323,1.0995574280976932,0.0,-626.1841440881985,-3151.6491837493545,-6180.534450557117,-62.41743449156369,-119.48574037285591,2022-11-10 19:11:00,4260.0
426,4.6030899540978565,1.099557428099107,0.0,-550.8495899774889,-3154.6712331469716,-6186.04317805255,-62.53012378248277,-118.20194526171007,2022-11-10 19:11:10,4270.0
427,4.61387002425239,1.0995574281005198,0.0,-475.4503315414827,-3157.322756449803,-6190.823353312575,-62.63021117557687,-116.9086232994971,2022-11-10 19:11:20,4280.0
428,4.624650094406922,1.0995574281019334,0.0,-399.9952224245544,-3159.6034283511267,-6194.874385996578,-62.71755612695466,-115.6068116031458,2022-11-10 19:11:30,4290.0
429,4.635430164561454,1.099557428101935,0.0,-324.4931234471351,-3161.512966690549,-6198.19577083533,-62.792034149661234,-114.29759366771684,2022-11-10 19:11:40,4300.0
430,4.646210234715986,1.0995574281033487,0.0,-248.95290159369824,-3163.0511324921545,-6200.7870877007135,-62.85353765885756,-112.98209424129782,2022-11-10 19:11:50,4310.0
431,4.6569903048705195,1.0995574281047618,0.0,-173.38342899981126,-3164.2177299981386,-6202.64800166615,-62.90197671681059,-111.6614736435913,2022-11-10 19:12:00,4320.0
432,4.667770375025053,1.0995574281061753,0.0,-97.79358193839562,-3165.012606697713,-6203.778263058057,-62.93727966590735,-110.33692159282741,2022-11-10 19:12:10,4330.0
433,4.678550445179585,1.0995574281061742,0.0,-22.192239805266126,-3165.4356533514783,-6204.177707498069,-62.95939363943866,-109.00965061804142,2022-11-10 19:12:20,4340.0
434,4.6893305153341185,1.0995574281075884,0.0,53.41171589611713,-3165.4868040110614,-6203.846255936145,-62.96828494171271,-107.68088914450604,2022-11-10 19:12:30,4350.0
435,4.700110585488649,1.0995574281075882,0.0,129.00940257029652,-3165.166036034284,-6202.783914674483,-62.963939291132014,-106.35187434876183,2022-11-10 19:12:40,4360.0
436,4.710890655643182,1.099557428107588,0.0,204.59193754609805,-3164.47337009553,-6200.990775382319,-62.94636192212149,-105.02384488588896,2022-11-10 19:12:50,4370.0
437,4.721670725797713,1.0995574281075877,0.0,280.15043909324413,-3163.4088701915944,-6198.467015101516,-62.915577544184686,-103.69803359512125,2022-11-10 19:13:00,4380.0
438,4.732450795952246,1.0995574281090001,0.0,355.676027439215,-3161.9726436428027,-6195.212896242943,-62.87163015879538,-102.37566029050139,2022-11-10 19:13:10,4390.0
439,4.74323086610678,1.0995574281104141,0.0,431.159825786538,-3160.1648410895773,-6191.228766573683,-62.81458273725088,-101.0579247409606,2022-11-10 19:13:20,4400.0
440,4.754010936261309,1.0995574281104141,0.0,506.59296132994905,-3157.9856564842685,-6186.5150591950805,-62.74451676492915,-99.7459999390855,2022-11-10 19:13:30,4410.0
441,4.764791006415844,1.0995574281118285,0.0,581.966566273798,-3155.4353270782926,-6181.072292511487,-62.66153165954948,-98.44102575015214,2022-11-10 19:13:40,4420.0
442,4.775571076570376,1.0995574281132419,0.0,657.2717788493328,-3152.514133404775,-6174.901070189864,-62.56574407296362,-97.14410302303861,2022-11-10 19:13:50,4430.0
443,4.786351146724907,1.0995574281132432,0.0,732.4997443318603,-3149.222399256355,-6168.002081110113,-62.45728708765765,-95.85628823284753,2022-11-10 19:14:00,4440.0
444,4.797131216879439,1.099557428114656,0.0,807.6416160577578,-3145.5604916583643,-6160.376099306214,-62.336309320486315,-94.57858871189974,2022-11-10 19:14:10,4450.0
445,4.807911287033972,1.09955742811607,0.0,882.6885564410259,-3141.528820837416,-6152.023983898043,-62.20297394715748,-93.31195851174026,2022-11-10 19:14:20,4460.0
446,4.818691357188506,1.0995574281174831,0.0,957.631737989574,-3137.1278401852105,-6142.946679014058,-62.057457661633926,-92.05729492443118,2022-11-10 19:14:30,4470.0
447,4.829471427343038,1.0995574281188962,0.0,1032.4623443210426,-3132.3580462176865,-6133.1452137045835,-61.8999495849226,-90.81543567717715,2022-11-10 19:14:40,4480.0
448,4.840251497497569,1.0995574281188958,0.0,1107.171571177898,-3127.219978529545,-6122.620701845974,-61.730650137685934,-89.58715680071282,2022-11-10 19:14:50,4490.0
449,4.851031567652102,1.0995574281203093,0.0,1181.7506274419866,-3121.714219743946,-6111.374342035381,-61.549769890773106,-88.37317115924913,2022-11-10 19:15:00,4500.0
450,4.8618116378066345,1.0995574281217237,0.0,1256.19073614826,-3115.8413954577036,-6099.407417476357,-61.35752840715532,-87.17412761843659,2022-11-10 19:15:10,4510.0
451,4.872591707961165,1.099557428121724,0.0,1330.4831354977246,-3109.6021741816267,-6086.721295855072,-61.15415308790379,-85.99061081802189,2022-11-10 19:15:20,4520.0
452,4.8833717781156984,1.0995574281231364,0.0,1404.6190798693274,-3102.997267276177,-6073.317429207285,-60.93987803381796,-84.82314150776138,2022-11-10 19:15:30,4530.0
453,4.894151848270232,1.0995574281245508,0.0,1478.5898408309017,-3096.027428882533,-6059.1973537760605,-60.71494293313583,-83.67217739881542,2022-11-10 19:15:40,4540.0
454,4.904931918424764,1.0995574281259637,0.0,1552.386708148923,-3088.693455848821,-6044.362689860127,-60.47959198448614,-82.5381144782453,2022-11-10 19:15:50,4550.0
